doi,title,year,venue,is_oa,pdf_url,download_status
10.2167/jht034b.0,The Engaging Museum: Developing Museums for Visitor Involvement,2008,Journal of Heritage Tourism,False,,pending
10.1080/1743873x.2014.924952,Understanding children's engagement with interpretation at a cultural heritage museum,2014,Journal of Heritage Tourism,False,,pending
10.1080/1743873x.2011.601881,"Performing heritage: research, practice and innovation in museum theatre and live interpretation",2011,Journal of Heritage Tourism,False,,pending
10.4324/9780203033685-12,In the museum direction,2002,Heritage and Tourism in The Global Village,False,,pending
10.21608/ijhms.2020.188774,Baron Palace Myths: A Horror Tourism Destination in Egypt,2020,International Journal of Heritage and Museum Studies,True,https://ijhms.journals.ekb.eg/article_188774_91b72b527e5ad7fad31f9010558f52bc.pdf,skip:blocked_host
10.3724/2096-1715.2017.001.005.035,An Anthropological Study on Ecomuseums and Heritage Tourism,2017,Museum,True,https://www.sciengine.com/doi/pdf/3E80867869704872B288FFE1ACFC6D18,fail:rescue
10.1080/1743873x.2014.904317,Indigenous sport and heritage: Cherbourg's Ration Shed Museum,2014,Journal of Heritage Tourism,False,,pending
10.21608/ijhms.2022.429605,Cairo of Naguib Mahfouz as a Destination for Literary Tourism,2022,International Journal of Heritage and Museum Studies,True,,pending
10.1080/1743873x.2012.701630,The Yad Vashem Holocaust Museum: educational dark tourism in a futuristic form,2012,Journal of Heritage Tourism,False,,pending
10.1007/978-3-031-44800-3_10,Indigenous Exhibits at the Museum: A Device of Tourism to Bring Awareness to the General Public,2023,Heritage and Cultural Heritage Tourism,False,,pending
10.21608/ijhms.2019.118759,Dream Incubation Tourism: The Resurrection of Ancient Egyptian Heritage of Sleep Temples,2019,International Journal of Heritage and Museum Studies,True,https://ijhms.journals.ekb.eg/article_118759_7748379452ce14d78ae699897e517022.pdf,skip:blocked_host
10.1525/9780520919488-006,3. Destination Museum,1999,Destination Culture,False,,pending
10.21608/sis.2026.489625.1224,Integrating Underwater Cultural Heritage with Museum Displays Using Artificial Intelligence Techniques Case study: Thonis - Heraklion,2026,"Journal of Tourism, Hotels and Heritage",True,,pending
10.21608/ijhms.2019.118760,Cultural Heritage Tourism as an Innovative Catalyst of Local Development: Strategies and Actions,2019,International Journal of Heritage and Museum Studies,True,https://ijhms.journals.ekb.eg/article_118760_ca1316587dc91c2478362019c3c86f1f.pdf,skip:blocked_host
10.21608/sis.2022.148691.1065,"Coptic Funerary Stela, No.769 in the Coptic Museum, Cairo",2022,"Journal of Tourism, Hotels and Heritage",True,https://sjs.journals.ekb.eg/article_272474_92dd9a4cbe3dc94503dcbb65031fdbc4.pdf,skip:blocked_host
10.21608/ijhth.2022.224770,Promoting Children Tourism Through Applying Virtual Reality to the Egyptian Child Museum.,2022,"International Journal of Heritage, Tourism and Hospitality",True,https://ijhth.journals.ekb.eg/article_224770_2af6e6b295a77c5d1d20459000f64b04.pdf,skip:blocked_host
10.2307/jj.26932055.9,"The Proposal for the Jeep Museum in Toledo, Ohio",2015,Industrial Heritage Tourism,False,,pending
10.21608/sis.2022.148709.1066,The Social Impact of The National Museum of Egyptian Civilization (NMEC),2022,"Journal of Tourism, Hotels and Heritage",True,https://sjs.journals.ekb.eg/article_272475_e21ff5a81a3e35ac4f004abbca665d74.pdf,skip:blocked_host
10.4324/9781003369240-8,Museum design management,2023,Museums and Heritage Tourism,False,,pending
10.21608/sis.2023.236321.1155,Magical Stela in the Egyptian Museum under the number JE90253,2023,"Journal of Tourism, Hotels and Heritage",True,https://sjs.journals.ekb.eg/article_329520_1a3576162582e56aa16bc28155213b21.pdf,skip:blocked_host
10.21608/ijhth.2022.250788,"Notes on Two Children’s Tunics in the Coptic Museum, Cairo",2022,"International Journal of Heritage, Tourism and Hospitality",True,https://ijhth.journals.ekb.eg/article_250788_9d1dfe09758b759227b6d48720074975.pdf,skip:blocked_host
10.21608/ijhms.2019.119034,Sustainable Tourism or Selling Places: Effects of the UNESCO World Heritage Site Nomination in Valparaíso and Hoi A,2019,International Journal of Heritage and Museum Studies,True,https://ijhms.journals.ekb.eg/article_119034_6238188fc463032647d323bfcdc09227.pdf,skip:blocked_host
10.1080/1743873x.2019.1574301,Evaluating museum websites using a combination of decision-making theories,2019,Journal of Heritage Tourism,False,,pending
10.1111/j.2151-6952.2010.00036.x,"The Heritage‐scape: UNESCO, World Heritage, and Tourism   Valuing Historic Environments",2010,Curator: The Museum Journal,False,,pending
10.21608/ijhth.2020.132351,The False Door of Shepsi at the Egyptian Museum of Cairo,2020,"International Journal of Heritage, Tourism and Hospitality",True,https://ijhth.journals.ekb.eg/article_132351_0f7f8ba3669a33b4142cbf5ce6869e0b.pdf,skip:blocked_host
10.1080/17438730903469797,Alta Museum as a tourist attraction: the importance of location,2010,Journal of Heritage Tourism,False,,pending
10.4324/9781003346197-5,Social Tagging Museum Collections,2024,Sustainable Marketing of Transformative Heritage Tourism,False,,pending
10.1525/mua.1999.23.1.59,"Destination Culture: Tourism, Museums, and Heritage",1999,Museum Anthropology,False,,pending
10.21608/ijhth.2020.153615,The Grand Egyptian Museum and its Role in Achieving Sustainable Tourism in the Memphite Necropolis,2020,"International Journal of Heritage, Tourism and Hospitality",True,https://ijhth.journals.ekb.eg/article_153615_14e834940612a7898bc13a3d644019f0.pdf,skip:blocked_host
10.21608/ijhms.2019.119040,Assessing Cultural Awareness towards Heritage Sites among Local Communities for Sustainable Tourism Development “The case of Qaitbay Castle in Alexandria”,2019,International Journal of Heritage and Museum Studies,True,https://ijhms.journals.ekb.eg/article_119040_45a65345fd1e4563d60d1ec54f0dbd8b.pdf,skip:blocked_host
10.3724/2096-1715.2017.001.006.054,Tomorrow's Issues of Intangible Heritage in Museums in the Context of Global Mass Tourism,2017,Museum,True,https://www.sciengine.com/doi/pdf/3942E67CEF61461FAAA101C57D660A46,fail:rescue
10.1080/1743873x.2026.2668525,"Envisaging a contemporary visitor experience at museum exhibitions of colonial history, the Kura Hulanda Museum and the Rijksmuseum",2026,Journal of Heritage Tourism,False,,pending
10.4324/9780429489365-3,Gaiás Center Museum,2018,Globalized Nostalgia,False,,pending
10.21608/jaauth.2008.68279,Revolution Command Council Museum 1952: history and building,2008,Journal of Association of Arab Universities for Tourism and Hospitality,False,,pending
10.1016/j.tourman.2005.06.010,"Developing industrial heritage tourism: A case study of the proposed jeep museum in Toledo, Ohio",2006,Tourism Management,False,,pending
10.21608/jaauth.2021.68180.1158,Role of The Grand Egyptian Museum in Promoting International Tourism to Egypt,2021,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_160582_9abaa6a9c04fd5da66e75c87e8ca526d.pdf,skip:blocked_host
10.21608/jaauth.2016.49691,"Ancient Egyptian Footwear at the Agriculture Museum, Giza",2016,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_49691_e8caa7e7d3bfd5c4fa0db727676b8c04.pdf,skip:blocked_host
10.21608/ijhth.2020.121266,New Kingdom Textile Decoration Techniques and Significance: Evidences from the Egyptian Textile Museum in Cairo,2020,"International Journal of Heritage, Tourism and Hospitality",True,https://ijhth.journals.ekb.eg/article_121266_4e762b18fdc13d7763f23b226585258c.pdf,skip:blocked_host
10.1080/1743873x.2017.1343337,National heritage branding: a case study of the Russian Museum of Ethnography,2017,Journal of Heritage Tourism,False,,pending
10.1080/1743873x.2019.1622707,"Time, authenticity and photographic storytelling in<i>The Museum of Innocence</i>",2019,Journal of Heritage Tourism,False,,pending
10.21608/jaauth.2018.54007,A Corn-Mummy from the Egyptian Museum in Cairo,2018,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_54007_b9708671dc37509324efa6413732c0a0.pdf,skip:blocked_host
10.21608/jaauth.2014.57551,A lintel of Amenemhat I at the Egyptian Museum in Cairo,2014,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_57551_dd7a3c72172d04e769858f9bcb1e65dc.pdf,skip:blocked_host
10.21608/ijhth.2019.245878,"Destruction of Enemies: an Unpublished Plaque of Seth and Apep in the Petrie Museum, London",2019,"International Journal of Heritage, Tourism and Hospitality",True,https://ijhth.journals.ekb.eg/article_245878_5a4645eaabbd44382eaff44b049f2c02.pdf,skip:blocked_host
10.21608/jaauth.2024.261024.1546,Unpublished Offering Table of Ankhmeryre at Imhotep Museum in Saqqara,2024,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_351106_1ba21cca53c62ee834f1f176ddb62d4e.pdf,skip:blocked_host
10.21608/jaauth.2020.31493.1024,Unpublished Anthropoid Wooden Coffin of Padiatum at Beni-Suief Museum,2020,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_94950_76f0a25aae9ff027773c82e1f13783e2.pdf,skip:blocked_host
10.21608/jaauth.2020.30898.1013,Publishing a funerary Stela in the Egyptian Museum in Tokyo,2020,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_97924_705bcb566c84272097b3ab7cef89116e.pdf,skip:blocked_host
10.1080/02508281.1994.11014714,Heritage Conservation and Tourism in Novgorod,1994,Tourism Recreation Research,False,,pending
10.1080/1743873x.2020.1804918,Emotions and critical thinking at a dark heritage site: investigating visitors’ reactions to a First World War museum in Slovenia,2020,Journal of Heritage Tourism,True,,pending
10.21832/9781845415143-007,"3. The Proposal for the Jeep Museum in Toledo, Ohio",2015,Industrial Heritage Tourism,False,,pending
10.21608/sis.2026.498895.1237,The Electrotype Milton Shield Replica in Alexandria National Museum: Technical History and Interpretive Solutions for Tourist Guides,2026,"Journal of Tourism, Hotels and Heritage",True,,pending
10.21608/sis.2022.178440.1124,First Release of a Pen-Box From the Iranian Era in Matrouh Archaeological Museum (an Archaeological Cultural Study),2022,"Journal of Tourism, Hotels and Heritage",True,https://sjs.journals.ekb.eg/article_272943_08087314935154fb66e390824d9d093d.pdf,skip:blocked_host
10.4995/hedit2024.2024.17472,Smart technologies in the museum environment. AR experiments on physical models at the Museum of Oriental Art in Turin,2024,Proceedings Heritage Digital Technologies and Tourism Management - HEDIT2024,True,https://ocs.editorial.upv.es/index.php/HEDIT/HEDIT2024/paper/download/17472/8870,ok
10.1080/1743873x.2017.1405008,Object narratives and the enslaved at Sam Houston memorial museum,2017,Journal of Heritage Tourism,False,,pending
10.21608/jaauth.2022.151670.1380,Block Statue of Hky SQ.FAMS.361 from Imhotep Museum at Saqqara,2022,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_270646_db6e328ccc4d3239d7d76830c30db2a3.pdf,skip:blocked_host
10.21608/jaauth.2022.131083.1342,Studying the Factors Affecting the Promotion of Museum Visits Applied to Egypt,2022,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_242689_d9e2991a70b640d2b83d34cf877ffbd2.pdf,skip:blocked_host
10.1111/1468-0033.00175,The Tshwane Declaration: Setting Standards for Heritage Tourism in South Africa,1998,Museum International,False,,pending
10.1111/cura.12552,Mausoleum or museum: Engaging the significance of cultural museum collections for heritage tourism in the 21st century,2023,Curator: The Museum Journal,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cura.12552,fail:rescue
10.21608/ijhms.2019.118754,"Cultural Economy Utilization between the Reproduction of Handicrafts, Tourism and Capitalism: The case of Esna.",2019,International Journal of Heritage and Museum Studies,True,https://ijhms.journals.ekb.eg/article_118754_790dfe789984bdcb68c3c203193f0300.pdf,skip:blocked_host
10.21608/jaauth.2021.89239.1221,Pottery Soul houses and Offering Trays at the Agricultural Museum of Cairo,2021,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_198745_8fa7336a6078ff3469feaabf9f56d7f8.pdf,skip:blocked_host
10.4324/9780080508986-20,"Dialogic Heritage: Time, Space and Visions of the National Museum of Singapore",2001,Interconnected Worlds: Tourism in Southeast Asia,False,,pending
10.1080/14775081003770983,"Living Heritage and the Sports Museum: Athletes, Legacy and the Olympic Hall of Fame and Museum, Canada Olympic Park",2010,Journal of Sport &amp; Tourism,False,,pending
10.21608/sis.2026.492379.1225,A Proposed Strategic Vision for Implementing Sustainability in Existing Museums: The Van Gogh Museum as a Case Study,2026,"Journal of Tourism, Hotels and Heritage",True,,pending
10.4324/9781003358688-33,Inclusivity in cultural heritage sites as a means of sustainable tourism – the Istanbul Topkapi Palace Museum,2023,Ethical and Responsible Tourism,False,,pending
10.21608/ijhth.2023.314688,"Unpublished Block Statue of Priest “Her” at the Egyptian Museum JE 36950 from Karnak Cachette, Excavation Number K.202",2023,"International Journal of Heritage, Tourism and Hospitality",True,https://ijhth.journals.ekb.eg/article_314688_2d3bf4ff2e22a6d716a1d759d26d8229.pdf,skip:blocked_host
10.21608/jaauth.2023.213348.1462,Evaluation of the Role of the National Museum of Egyptian Civilization (NMEC) in Stimulating Tourism to Old Historic Cairo,2023,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_308138_0743208958d5bdd055cba76ce1cc80cf.pdf,skip:blocked_host
10.4324/9780429429286-10,"Heritage, tourism, and the challenges of postcolonial globalization at Tunis’ Bardo Museum",2019,Neocolonialism and Built Heritage,False,,pending
10.1079/9781800623606.0009,Edible Heritage: The Use of Food and Foodways in Multisensory Museum Encounters,2024,Sensory Tourism,False,,pending
10.21608/jaauth.2025.369607.1672,FOUR UNPUBLISHED AMULETS AT THE NATIONAL MUSEUM OF IRELAND,2025,Journal of Association of Arab Universities for Tourism and Hospitality,True,,pending
