source,target,weight
City,Foundation,1
遗产,遗产营销,1
Foundation,遗产,1
Foundation,遗产营销,1
Market,遗产营销,1
Homestay,原真性,1
Negotiated,旅游,1
旅游,认证,1
City,Homestay,1
Homestay,Tour,1
Homestay,Negotiated,1
Homestay,认证,1
Negotiated,Tour,1
Tour,认证,1
保存,影响,1
Commercialization,影响,1
Commercialization,地方,1
Commercialization,旅游,1
Commercialization,保存,1
保存,文化旅行,1
Commercialization,文化旅行,1
Nature,实践,1
Nature,文化实践,1
Nature,Practices,1
Parks,案例研究,1
Parks,中国,1
Case Study Of,Parks,1
Does,Parks,1
Theme,案例研究,1
Does,案例研究,1
Case Study Of,Park,1
Does,Park,1
Theme,中国,1
Case Study Of,Theme,1
Does,Theme,1
Case Study Of,Does,1
implications of,原真性,1
Implications,原真性,1
implications of,音乐,1
City Of,音乐,1
Implications,音乐,1
传统,音乐,1
City Of,implications of,1
implications of,非斯,1
City,implications of,1
implications of,商品化,1
implications of,传统,1
City Of,非斯,1
City Of,Implications,1
City Of,传统,1
Implications,非斯,1
商品化,非斯,1
Implications,传统,1
Experiences,Origin,1
Origin,经验,1
Origin,Selling,1
Experiences,Selling,1
Selling,经验,1
Sport,原真性,1
原真性,文化活动,1
Events,原真性,1
Sport,文化活动,1
Case Study Of,Sport,1
文化活动,案例研究,1
City,文化活动,1
Case Study Of,文化活动,1
City,Events,1
Exhibitions,原真性,1
原真性,展览,1
原真性,文化展览,1
Immersive,原真性,1
Exhibitions,Matter,1
Matter,展览,1
Matter,文化展览,1
Immersive,Matter,1
City,Exhibitions,1
Exhibitions,文化展览,1
Exhibitions,Immersive,1
Does,Exhibitions,1
City,展览,1
Does,展览,1
City,文化展览,1
City,Immersive,1
Immersive,文化展览,1
Does,文化展览,1
Does,Immersive,1
Behavioral,Of Intangible,1
Intention,Of Intangible,1
Behavioral,of intangible,1
Intention,of intangible,1
Behavioral,Intangible,1
Behavioral,遗产,1
Intention,文化,1
Intangible,Intention,1
Intention,遗产,1
References,原真性,1
Comparative Study Of,原真性,1
Perception,References,1
References,遗产旅行,1
Comparative Study Of,References,1
Comparative,References,1
City,References,1
Perceptions,References,1
References,Town,1
Comparative Study Of,遗产旅行,1
Town,遗产旅行,1
City,Comparative Study Of,1
Comparative Study Of,Town,1
创新,原真性,1
原真性,酒店,1
创意,原真性,1
City,创新,1
Historic,创新,1
创新,酒店,1
City,创意,1
创意,艺术,1
Historic,酒店,1
Historic,创意,1
创意,酒店,1
Images,原真性,1
In The Age Of,原真性,1
Mobility,原真性,1
age of,原真性,1
Places,原真性,1
Images,In The Age Of,1
Images,Mobility,1
Images,age of,1
City,Images,1
Images,Places,1
Images,Sacred,1
In The Age Of,Mobility,1
In The Age Of,Place,1
City,In The Age Of,1
In The Age Of,Places,1
In The Age Of,Sacred,1
Mobility,age of,1
Mobility,Places,1
Mobility,Sacred,1
Place,age of,1
City,age of,1
Places,age of,1
Sacred,age of,1
Place,Sacred,1
City,Places,1
Places,Sacred,1
at world,社会,1
At World,社会,1
City,at world,1
Change In,City,1
Change,at world,1
At World,Change,1
at world,原真性,1
Formation,at world,1
Change In,at world,1
At World,原真性,1
Change In,原真性,1
At World,Formation,1
Change In,Formation,1
At World,Change In,1
Change In,遗产,1
Transformation Of,原真性,1
transformation of,原真性,1
原真性,现代性,1
Second,原真性,1
Modern,Transformation Of,1
Modern,transformation of,1
Modern,Second,1
Modern,Transformation,1
Formation,现代性,1
Post,Transformation Of,1
Post,transformation of,1
Post,Second,1
Post,Transformation,1
City,Transformation Of,1
Transformation Of,现代性,1
Second,Transformation Of,1
City,transformation of,1
City,现代性,1
City,Second,1
transformation of,现代性,1
Second,transformation of,1
Second,现代性,1
Transformation,现代性,1
Second,Transformation,1
Graph,Philosophy,1
Call,Philosophy,1
Philosophy,书法,1
创意,阿拉伯,1
Graph,创意,1
Call,历史,1
Call,创意,1
书法,历史,1
创意,历史,1
书法,创意,1
In Chinese,阿拉伯,1
清真寺,阿拉伯,1
in chinese,阿拉伯,1
Graph,清真寺,1
Graph,in chinese,1
Chinese,书法,1
Call,In Chinese,1
Call,清真寺,1
Call,in chinese,1
In Chinese,清真寺,1
In Chinese,书法,1
Chapter,In Chinese,1
in chinese,清真寺,1
书法,清真寺,1
Chapter,清真寺,1
in chinese,书法,1
Chapter,in chinese,1
Related,阿拉伯,1
阿拉伯,阿拉伯语排版,1
Call,实践,1
Related,实践,1
实践,阿拉伯语排版,1
Forms,实践,1
书法,实践,1
Graph,传播,1
Graph,Practices,1
Graph,阿拉伯语排版,1
Call,传播,1
Related,传播,1
传播,阿拉伯语排版,1
Forms,传播,1
书法,传播,1
Call,Practices,1
Call,Related,1
Call,阿拉伯语排版,1
Practices,Related,1
Practices,阿拉伯语排版,1
Forms,Practices,1
Practices,书法,1
Related,阿拉伯语排版,1
Forms,Related,1
Related,书法,1
Forms,阿拉伯语排版,1
书法,阿拉伯语排版,1
Modern,Utilization Of,1
Modern,utilization of,1
Modern,Utilization,1
Graph,Utilization Of,1
Graph,utilization of,1
Graph,Utilization,1
Call,Utilization Of,1
Call,utilization of,1
Call,Utilization,1
Design,Utilization Of,1
Utilization Of,书法,1
Design,utilization of,1
Design,Utilization,1
utilization of,书法,1
Utilization,书法,1
Comparative,阿曼,1
Call,In An,1
In An,书法,1
Comparative,书法,1
Europe,Printing,1
European,Printing,1
Printing,阿拉伯,1
Capacity Of,阿拉伯,1
Capacity Of,Graph,1
Call,Capacity Of,1
Capacity Of,Linguistic,1
Capacity Of,嵌入,1
capacity of,阿拉伯,1
Capacity,阿拉伯,1
嵌入,阿拉伯,1
Graph,capacity of,1
Call,capacity of,1
Linguistic,capacity of,1
capacity of,嵌入,1
City Of,Graph,1
Graph,Linguistic,1
Call,Capacity,1
Call,City Of,1
Call,City,1
Call,Linguistic,1
Call,嵌入,1
Capacity,Linguistic,1
Capacity,嵌入,1
City Of,Linguistic,1
City Of,嵌入,1
City,Linguistic,1
City,嵌入,1
Linguistic,嵌入,1
Dimensions,阿拉伯,1
Plastic,阿拉伯,1
Dimensions,Historical,1
Dimensions,Graph,1
Call,Dimensions,1
Dimensions,Plastic,1
Dimensions,Historic,1
Dimensions,书法,1
Historical,Plastic,1
Historical,书法,1
Graph,Plastic,1
Graph,Historic,1
Call,Plastic,1
Call,Historic,1
Historic,Plastic,1
Plastic,书法,1
Historic,书法,1
In European,阿拉伯,1
in european,阿拉伯,1
Graph,Western,1
In European,Modern,1
Modern,in european,1
Call,In European,1
Call,West,1
Call,European,1
Call,Western,1
Call,in european,1
In European,West,1
In European,经验,1
West,经验,1
West,in european,1
European,经验,1
Western,经验,1
in european,经验,1
Call,多样性,1
书法,多样性,1
Graph,Of Al,1
Call,Of Al,1
Of Al,大学,1
Manuscript,Of Al,1
Of Al,书法,1
of al,阿拉伯,1
Graph,大学,1
Graph,of al,1
Call,大学,1
Call,of al,1
Manuscript,大学,1
of al,大学,1
书法,大学,1
Manuscript,of al,1
of al,书法,1
Elements,阿拉伯,1
Elements,书法,1
Elements,Graph,1
Call,Elements,1
Call,Present,1
Present,书法,1
Call,Presentation,1
Presentation,书法,1
Call,Representation,1
Representation,书法,1
Appendix,阿曼,1
Appendix,Graph,1
Appendix,Call,1
Appendix,Forms,1
Appendix,Text,1
Appendix,Major,1
Appendix,Texts,1
Appendix,书法,1
金饰,阿拉伯,1
Graph,金饰,1
Call,金饰,1
书法,金饰,1
Space,阿拉伯,1
Panel,阿拉伯,1
Call,Space,1
Panel,Space,1
Efficiency,Space,1
Space,书法,1
Graph,Panel,1
Efficiency,Graph,1
Call,Panel,1
Call,Efficiency,1
Panel,书法,1
Efficiency,书法,1
Three,标准,1
Chapter,标准,1
Chapter,Principles,1
Chapter,Role,1
Principles,阿拉伯,1
Principles,Role,1
Graph,image of,1
Call,image of,1
Promoting,image of,1
image of,role in,1
Manuscript,image of,1
Preserving,image of,1
role in,阿拉伯,1
Preserving,阿拉伯,1
Graph,The Image Of,1
Graph,Promoting,1
Graph,Preserving,1
Manuscript,Role,1
Preserving,Role,1
Call,The Image Of,1
Promoting,The Image Of,1
The Image Of,role in,1
Manuscript,The Image Of,1
Preserving,The Image Of,1
Call,Promoting,1
Call,role in,1
Manuscript,Promoting,1
Preserving,Promoting,1
Manuscript,role in,1
Preserving,role in,1
Manuscript,Preserving,1
Call,Formation,1
Formation,Writing,1
Formation,书法,1
Graph,Transformation Of,1
Graph,transformation of,1
Graph,Transformation,1
Call,Transformation Of,1
Call,transformation of,1
Call,Transformation,1
Transformation Of,Writing,1
Transformation Of,艺术,1
Transformation Of,书法,1
Writing,transformation of,1
transformation of,艺术,1
transformation of,书法,1
Writing,艺术,1
Transformation,Writing,1
书法,艺术,1
Transformation,书法,1
展览,阿拉伯,1
Connecting,阿拉伯,1
Graph,展览,1
Connecting,Graph,1
Call,展览,1
Connecting,展览,1
书法,展览,1
Call,Connecting,1
Connecting,书法,1
Industrial,阿拉伯,1
Effectiveness,阿拉伯,1
Products,阿拉伯,1
Graph,效果,1
Effectiveness,Graph,1
Graph,Implications,1
Graph,Products,1
Call,效果,1
Industrial,效果,1
Implications,效果,1
Call,Industrial,1
Call,Effectiveness,1
Call,Implications,1
Call,Products,1
Effectiveness,Industrial,1
Implications,Industrial,1
Effectiveness,Product,1
Effectiveness,Implications,1
Effectiveness,Products,1
Design,Effectiveness,1
Implications,Products,1
Latin,Three,1
Three,功能,1
Call,Three,1
Century,Three,1
Three,书法,1
Latin,功能,1
Century,Latin,1
Chapter,Latin,1
Graph,认同,1
功能,认同,1
Call,认同,1
Century,认同,1
书法,认同,1
Chapter,认同,1
Call,功能,1
书法,功能,1
Chapter,功能,1
Century,书法,1
Call,Issue,1
Issue,书法,1
Japanese,阿拉伯,1
Comparative Study Of,阿拉伯,1
Fashion,阿拉伯,1
Graph,Innovative,1
Graph,Japanese,1
Graph,Japan,1
Call,Innovative,1
Innovative,Japanese,1
Comparative Study Of,Innovative,1
Fashion,Innovative,1
Comparative,Innovative,1
Innovative,Japan,1
Call,Japanese,1
Call,Comparative Study Of,1
Call,Fashion,1
Comparative Study Of,Japanese,1
Fashion,Japanese,1
Comparative,Japanese,1
Design,Japanese,1
Comparative Study Of,Fashion,1
Comparative Study Of,Design,1
Comparative Study Of,Japan,1
Comparative,Fashion,1
Fashion,Japan,1
Comparative,Design,1
Comparative,Japan,1
Design,Japan,1
Soft,The Influence Of,1
Electronic,Soft,1
Influence Of,Soft,1
Soft,influence of,1
Graph,The Influence Of,1
Call,The Influence Of,1
Software,The Influence Of,1
Software,阿拉伯,1
influence of,阿拉伯,1
Electronic,Graph,1
Graph,Influence Of,1
Graph,Influence,1
Graph,Software,1
Graph,influence of,1
Call,Electronic,1
Electronic,Influence Of,1
Electronic,Influence,1
Electronic,Software,1
Electronic,influence of,1
Call,Influence Of,1
Call,Influence,1
Call,Software,1
Call,influence of,1
Influence Of,Software,1
Influence,Software,1
Software,influence of,1
Design,阿曼,1
Land,阿曼,1
Transfer,阿拉伯,1
Call,Transfer,1
Transfer,书法,1
Call,Image,1
Image,书法,1
书法,发展,1
Material,书法,1
伊斯兰艺术,阿拉伯,1
Origin,阿拉伯,1
Origins,阿拉伯,1
Graph,伊斯兰艺术,1
Graph,Origin,1
Graph,Origins,1
伊斯兰,伊斯兰艺术,1
Origin,伊斯兰,1
Origins,伊斯兰,1
Islam,伊斯兰艺术,1
Islam,Origin,1
Islam,Origins,1
Call,伊斯兰艺术,1
Call,Origin,1
Call,as an,1
As An,Call,1
Call,Origins,1
Origin,伊斯兰艺术,1
as an,伊斯兰艺术,1
As An,伊斯兰艺术,1
Origins,伊斯兰艺术,1
Origin,as an,1
As An,Origin,1
Origins,as an,1
As An,Origins,1
The Use Of,伊斯兰,1
Islam,The Use Of,1
Call,The Use Of,1
Design,The Use Of,1
The Use Of,书法,1
use of,伊斯兰,1
Islam,use of,1
Call,use of,1
Design,use of,1
use of,书法,1
Graph,Use Of,1
Use Of,伊斯兰,1
Islam,Use Of,1
Call,Use Of,1
Design,Use Of,1
Use Of,书法,1
Designing,阿拉伯,1
Book,Designing,1
Designing,Graph,1
Call,Designing,1
Designing,Writing,1
Designing,Guide,1
Designing,书法,1
Book,Call,1
Book,Design,1
Book,Writing,1
Book,书法,1
Design,Writing,1
Design,Guide,1
Guide,书法,1
Identification,阿拉伯,1
Graph,Identification,1
Call,Identification,1
Dataset,Manuscript,1
Dataset,Writing,1
Manuscript,Writing,1
Identification,Manuscript,1
Identification,Writing,1
Identification,书法,1
Of Text,阿拉伯,1
Graph,Of Text,1
Call,Of Text,1
Dataset,Of Text,1
Of Text,Reading,1
Machine,Of Text,1
Of Text,书法,1
of text,阿拉伯,1
Machine,阿拉伯,1
Graph,Reading,1
Graph,of text,1
Graph,Machine,1
Call,Reading,1
Call,of text,1
Call,Machine,1
Dataset,Text,1
Dataset,Reading,1
Dataset,of text,1
Dataset,Machine,1
Reading,Text,1
Machine,Text,1
Reading,of text,1
Machine,Reading,1
Reading,书法,1
Machine,of text,1
of text,书法,1
Machine,书法,1
Contemporary,Graph,1
Call,Contemporary,1
Contemporary,书法,1
Crowd,社会,1
Call,社会,1
Consumption,Graph,1
Chinese,Crowd,1
Crowd,Product,1
Call,Crowd,1
Call,Consumption,1
The Role Of,阿拉伯,1
Graph,The Role Of,1
Modern,Role Of,1
Call,Role Of,1
Role Of,书法,1
Modern,Role,1
Role,书法,1
Modern,role of,1
Modern,The Role Of,1
Call,role of,1
Call,The Role Of,1
role of,书法,1
Design,The Role Of,1
The Role Of,书法,1
Graph,埃及,1
Call,埃及,1
书法,埃及,1
Materials,阿拉伯,1
21st century,阿拉伯,1
Skills,发展,1
Teaching,发展,1
21st century,发展,1
Century,发展,1
Call,Materials,1
Materials,Skills,1
Materials,Teaching,1
21st century,Materials,1
Century,Materials,1
Graph,Skills,1
Graph,Teaching,1
21st century,Graph,1
Call,Skills,1
Call,Teaching,1
21st century,Call,1
21st century,Skills,1
Material,Skills,1
21st century,Teaching,1
Century,Teaching,1
Material,Teaching,1
21st century,Material,1
Century,Material,1
Graph,Therapy,1
Therapy,旅游,1
Therapy,Wellness,1
Therapy,Tour,1
Enhancing,Therapy,1
Therapy,书法,1
Graph,Wellness,1
Call,Wellness,1
Call,Enhancing,1
书法,旅游,1
Enhancing,Wellness,1
Wellness,书法,1
Tour,书法,1
Enhancing,书法,1
Graph,significance of,1
Graph,Significance,1
Graph,Significance Of,1
Call,significance of,1
Call,Significance,1
Call,Significance Of,1
significance of,书法,1
Significance,书法,1
Significance Of,书法,1
Considerations,阿拉伯,1
Considerations,Latin,1
Considerations,Graph,1
Call,Considerations,1
书法,文化,1
Considerations,书法,1
Improving,阿拉伯,1
Graph,Improving,1
Graph,High,1
Graph,School,1
Call,East,1
Call,Improving,1
Call,High,1
Call,School,1
East,分析,1
East,Improving,1
East,Writing,1
East,High,1
East,School,1
Improving,分析,1
Writing,分析,1
High,分析,1
School,分析,1
Improving,Writing,1
High,Improving,1
Improving,School,1
High,Writing,1
School,Writing,1
Memory,教育,1
Memory,工具,1
Historical,教育,1
Historic,教育,1
工具,教育,1
Dark,Historical,1
Collective,Historical,1
Historical,工具,1
Dark,Historic,1
Collective,Dark,1
Dark,工具,1
Collective,旅游,1
Collective,Tour,1
Collective,Historic,1
Historic,工具,1
Collective,工具,1
Of Nation,博物馆,1
Memory,Of Nation,1
Dark,国家,1
Dark,认同,1
Product,认同,1
Dark,Of Nation,1
Of Nation,Product,1
Living,Memory,1
Dark,社会,1
Interpretation,社会,1
事件,社会,1
interpretation of,社会,1
Interpretation Of,社会,1
Contemporary,社会,1
历史,社会,1
Dark,事件,1
Dark,interpretation of,1
Dark,Living,1
Dark,Interpretation Of,1
Contemporary,Dark,1
Interpretation,事件,1
Contemporary,Interpretation,1
Interpretation,历史,1
interpretation of,事件,1
Living,事件,1
Interpretation Of,事件,1
Contemporary,事件,1
事件,历史,1
Living,interpretation of,1
Contemporary,interpretation of,1
interpretation of,历史,1
Interpretation Of,Living,1
Contemporary,Living,1
Contemporary,Interpretation Of,1
Interpretation Of,历史,1
Colonial,Dark,1
Memory,sites in,1
Dark,The Future Of,1
The Future Of,sites in,1
Site,The Future Of,1
The Future Of,of memory,1
Related,The Future Of,1
Dark,sites in,1
Dark,Future Of,1
Dark,Related,1
Future Of,sites in,1
of memory,sites in,1
Related,sites in,1
Future Of,Site,1
Future Of,of memory,1
Future Of,Related,1
Related,of memory,1
Dark,Eastern,1
Dark,East,1
Dark,Europe,1
Dark,Intentions,1
Dark,Intention,1
Dark,Support,1
Dark,Towards,1
Intention,Site,1
Site,Support,1
Site,Towards,1
Intentions,Support,1
Intentions,Towards,1
Support,Towards,1
Exploring,of dark,1
Nepal,of dark,1
Exploring,Of Dark,1
Exploring,Nepal,1
Dark,Nepal,1
Of Dark,Site,1
Site,朝圣者,1
Nepal,Of Dark,1
Nepal,朝圣者,1
Emotions,旅游,1
Emotions,Tour,1
Emotions,管理,1
Dark,管理,1
Death,管理,1
Dark,Dissonant,1
Mass,国家,1
Interpretation,Mass,1
Historic,Interpretation,1
Interpretation,历史遗址,1
Mass,Site,1
Historic,Mass,1
Mass,历史遗址,1
Dark,Peace,1
Korea,Peace,1
Peace,Site,1
Park,Peace,1
Peace,The Case Of,1
Benefits,Peace,1
Peace,Visit,1
Dark,Park,1
Benefits,Dark,1
Korea,The Case Of,1
Benefits,Korea,1
Korea,Visit,1
Park,The Case Of,1
Benefits,Park,1
Park,Visit,1
Benefits,The Case Of,1
The Case Of,Visit,1
Benefits,Visit,1
Dark,Route,1
Route,in dark,1
In Dark,Route,1
Dark,Routes,1
Routes,in dark,1
In Dark,Routes,1
Dark,introduction to,1
Dark,Introduction To,1
Age Of,Dark,1
Age Of,Death,1
Capital,era of,1
Capital,The Era Of,1
Capital,Dark,1
Capital,Era Of,1
Capital,In The Era Of,1
Capital,概念,1
Capital,Conceptual,1
Dark,era of,1
era of,概念,1
Conceptual,era of,1
Capitalism,era of,1
Dark,The Era Of,1
The Era Of,概念,1
Conceptual,The Era Of,1
Capitalism,The Era Of,1
Dark,Era Of,1
Dark,In The Era Of,1
Capitalism,Dark,1
Era Of,概念,1
Conceptual,Era Of,1
Capitalism,Era Of,1
In The Era Of,概念,1
Conceptual,In The Era Of,1
Capitalism,In The Era Of,1
Capitalism,旅游,1
Capitalism,概念,1
Capitalism,Conceptual,1
Memory,Preserving,1
East,Preserving,1
Preserving,West,1
North,Preserving,1
Memory,Youtube,1
Youtube,数字,1
Dark,Youtube,1
Perception,of dark,1
of dark,发展,1
Perceptions Of,of dark,1
of dark,perceptions of,1
Product,of dark,1
Perceptions,of dark,1
Perceptions Of,Product,1
Product,perceptions of,1
Product,Site,1
Perceptions,Product,1
Dark,研学旅游,1
The Case Of,研学旅游,1
Japan,研学旅游,1
The Case Of,教育,1
Japan,教育,1
of dark,site of,1
Site Of,of dark,1
Dark,Making,1
Making,Mass,1
Dark,Sense,1
Mass,Sense,1
Dark,Mass,1
of dark,影响,1
Place,of dark,1
Places,of dark,1
Life,of dark,1
of dark,经验,1
Experiences,of dark,1
Dark,影响,1
Places,影响,1
Life,影响,1
Experiences,影响,1
Dark,Life,1
Dark,Experiences,1
Life,Place,1
Experiences,Place,1
Life,Places,1
Places,经验,1
Experiences,Places,1
Experiences,Life,1
site in,博物馆,1
Site In,博物馆,1
Dark,site in,1
Visitor,site in,1
Visit,site in,1
Dark,Visitor,1
Dark,艺术,1
Dark,Site In,1
Site In,旅游,1
Site In,Tour,1
Site In,Visitor,1
Site In,Visit,1
Dark,Sacred,1
Sacred,in dark,1
In Dark,Sacred,1
Dark,France,1
Black,Dark,1
France,Site,1
Black,France,1
Black,Site,1
在线平台,数字,1
平台,数字,1
Dark,Online,1
Dark,在线平台,1
